Symbol,Date,Adjusted_price
RSG,2020-10-30,89.05
RSG,2020-09-30,94.28
RSG,2020-07-31,87.73
RSG,2020-04-30,78.38
RSG,2019-10-31,86.69
RSG,2017-10-31,61.96
RSG,2015-10-30,39.5
RMD,2020-10-30,193.86
RMD,2020-09-30,173.14
RMD,2020-07-31,204.1
RMD,2020-04-30,156.18
RMD,2019-10-31,148.0
RMD,2017-10-31,81.85
RMD,2015-10-30,53.79
RHI,2020-10-30,51.2
RHI,2020-09-30,53.47
RHI,2020-07-31,51.07
RHI,2020-04-30,47.12
RHI,2019-10-31,56.45
RHI,2017-10-31,49.14
RHI,2015-10-30,47.95
ROK,2020-10-30,239.49
ROK,2020-09-30,222.89
ROK,2020-07-31,219.36
ROK,2020-04-30,189.53
ROK,2019-10-31,170.17
ROK,2017-10-31,190.49
ROK,2015-10-30,98.74
ROL,2020-10-30,58.43
ROL,2020-09-30,54.73
ROL,2020-07-31,52.84
ROL,2020-04-30,40.26
ROL,2019-10-31,38.2
ROL,2017-10-31,28.71
ROL,2015-10-30,16.97
ROP,2020-10-30,375.05
ROP,2020-09-30,398.55
ROP,2020-07-31,436.21
ROP,2020-04-30,343.54
ROP,2019-10-31,338.41
ROP,2017-10-31,256.29
ROP,2015-10-30,182.57
ROST,2020-10-30,86.02
ROST,2020-09-30,94.25
ROST,2020-07-31,90.57
ROST,2020-04-30,92.27
ROST,2019-10-31,110.18
ROST,2017-10-31,62.49
ROST,2015-10-30,48.85
RCL,2020-10-30,56.98
RCL,2020-09-30,65.38
RCL,2020-07-31,49.2
RCL,2020-04-30,47.24
RCL,2019-10-31,108.17
RCL,2017-10-31,117.49
RCL,2015-10-30,89.63
SPGI,2020-10-30,325.96
SPGI,2020-09-30,364.21
SPGI,2020-07-31,353.1
SPGI,2020-04-30,294.63
SPGI,2019-10-31,258.37
SPGI,2017-10-31,153.5
SPGI,2015-10-30,88.59
CRM,2020-10-30,234.59
CRM,2020-09-30,253.83
CRM,2020-07-31,196.8
CRM,2020-04-30,163.57
CRM,2019-10-31,158.05
CRM,2017-10-31,103.36
CRM,2015-10-30,78.49
SBAC,2020-10-30,293.27
SBAC,2020-09-30,321.66
SBAC,2020-07-31,314.18
SBAC,2020-04-30,291.91
SBAC,2019-10-31,241.53
SBAC,2017-10-31,157.54
SBAC,2015-10-30,119.29
SLB,2020-10-30,15.09
SLB,2020-09-30,15.72
SLB,2020-07-31,18.2
SLB,2020-04-30,16.77
SLB,2019-10-31,31.66
SLB,2017-10-31,57.11
SLB,2015-10-30,66.09
STX,2020-10-30,48.3
STX,2020-09-30,49.76
STX,2020-07-31,45.06
STX,2020-04-30,49.14
STX,2019-10-31,55.57
STX,2017-10-31,31.86
STX,2015-10-30,28.26
SEE,2020-10-30,39.99
SEE,2020-09-30,39.2
SEE,2020-07-31,35.9
SEE,2020-04-30,28.62
SEE,2019-10-31,41.43
SEE,2017-10-31,42.55
SEE,2015-10-30,46.02
SRE,2020-10-30,126.61
SRE,2020-09-30,119.54
SRE,2020-07-31,124.55
SRE,2020-04-30,122.87
SRE,2019-10-31,141.0
SRE,2017-10-31,107.81
SRE,2015-10-30,88.66
NOW,2020-10-30,502.55
NOW,2020-09-30,489.85
NOW,2020-07-31,443.59
NOW,2020-04-30,355.06
NOW,2019-10-31,249.73
NOW,2017-10-31,127.63
NOW,2015-10-30,82.47
SHW,2020-10-30,694.86
SHW,2020-09-30,703.71
SHW,2020-07-31,653.08
SHW,2020-04-30,539.36
SHW,2019-10-31,572.94
SHW,2017-10-31,388.5
SHW,2015-10-30,256.51
SPG,2020-10-30,63.44
SPG,2020-09-30,64.14
SPG,2020-07-31,61.82
SPG,2020-04-30,64.89
SPG,2019-10-31,142.27
SPG,2017-10-31,133.29
SPG,2015-10-30,160.54
SWKS,2020-10-30,142.7
SWKS,2020-09-30,146.96
SWKS,2020-07-31,146.53
SWKS,2020-04-30,104.15
SWKS,2019-10-31,90.54
SWKS,2017-10-31,109.35
SWKS,2015-10-30,72.07
SLG,2020-10-30,43.24
SLG,2020-09-30,46.5
SLG,2020-07-31,46.07
SLG,2020-04-30,51.56
SLG,2019-10-31,79.51
SLG,2017-10-31,84.47
SLG,2015-10-30,98.85
SNA,2020-10-30,159.11
SNA,2020-09-30,148.6
SNA,2020-07-31,146.28
SNA,2020-04-30,129.59
SNA,2019-10-31,159.64
SNA,2017-10-31,148.09
SNA,2015-10-30,150.68
SO,2020-10-30,58.02
SO,2020-09-30,54.76
SO,2020-07-31,54.51
SO,2020-04-30,55.96
SO,2019-10-31,60.66
SO,2017-10-31,45.8
SO,2015-10-30,36.1
LUV,2020-10-30,39.93
LUV,2020-09-30,37.88
LUV,2020-07-31,31.2
LUV,2020-04-30,31.56
LUV,2019-10-31,56.29
LUV,2017-10-31,52.78
LUV,2015-10-30,44.61
SWK,2020-10-30,167.86
SWK,2020-09-30,163.82
SWK,2020-07-31,154.2
SWK,2020-04-30,110.22
SWK,2019-10-31,149.97
SWK,2017-10-31,154.13
SWK,2015-10-30,97.3
SBUX,2020-10-30,87.83
SBUX,2020-09-30,86.78
SBUX,2020-07-31,76.88
SBUX,2020-04-30,76.65
SBUX,2019-10-31,83.66
SBUX,2017-10-31,52.04
SBUX,2015-10-30,57.54
STT,2020-10-30,59.49
STT,2020-09-30,59.92
STT,2020-07-31,63.87
STT,2020-04-30,62.58
STT,2019-10-31,64.51
STT,2017-10-31,85.43
STT,2015-10-30,61.48
STE,2020-10-30,178.96
STE,2020-09-30,177.95
STE,2020-07-31,160.81
STE,2020-04-30,143.22
STE,2019-10-31,141.62
STE,2017-10-31,91.21
STE,2015-10-30,71.31
SYK,2020-10-30,204.03
SYK,2020-09-30,210.45
SYK,2020-07-31,194.69
SYK,2020-04-30,187.15
SYK,2019-10-31,215.74
SYK,2017-10-31,151.06
SYK,2015-10-30,90.78
SIVB,2020-10-30,293.61
SIVB,2020-09-30,243.03
SIVB,2020-07-31,226.51
SIVB,2020-04-30,195.1
SIVB,2019-10-31,223.69
SIVB,2017-10-31,221.47
SIVB,2015-10-30,123.29
SYF,2020-10-30,25.27
SYF,2020-09-30,26.2
SYF,2020-07-31,22.16
SYF,2020-04-30,19.41
SYF,2019-10-31,34.25
SYF,2017-10-31,30.15
SYF,2015-10-30,27.8
SNPS,2020-10-30,216.0
SNPS,2020-09-30,216.12
SNPS,2020-07-31,201.21
SNPS,2020-04-30,158.69
SNPS,2019-10-31,137.11
SNPS,2017-10-31,87.39
SNPS,2015-10-30,50.48
SYY,2020-10-30,55.86
SYY,2020-09-30,62.39
SYY,2020-07-31,52.99
SYY,2020-04-30,55.95
SYY,2019-10-31,78.16
SYY,2017-10-31,52.05
SYY,2015-10-30,36.41
TMUS,2020-10-30,110.67
TMUS,2020-09-30,115.5
TMUS,2020-07-31,108.45
TMUS,2020-04-30,88.68
TMUS,2019-10-31,83.49
TMUS,2017-10-31,60.37
TMUS,2015-10-30,37.56
TROW,2020-10-30,127.93
TROW,2020-09-30,129.5
TROW,2020-07-31,138.48
TROW,2020-04-30,115.07
TROW,2019-10-31,113.42
TROW,2017-10-31,86.38
TROW,2015-10-30,66.23
TTWO,2020-10-30,156.47
TTWO,2020-09-30,166.87
TTWO,2020-07-31,165.66
TTWO,2020-04-30,122.26
TTWO,2019-10-31,121.55
TTWO,2017-10-31,111.76
TTWO,2015-10-30,33.53
TPR,2020-10-30,22.45
TPR,2020-09-30,15.79
TPR,2020-07-31,13.49
TPR,2020-04-30,15.03
TPR,2019-10-31,25.41
TPR,2017-10-31,37.34
TPR,2015-10-30,26.52
TGT,2020-10-30,153.74
TGT,2020-09-30,158.99
TGT,2020-07-31,126.51
TGT,2020-04-30,109.71
TGT,2019-10-31,105.65
TGT,2017-10-31,54.48
TGT,2015-10-30,66.32
TEL,2020-10-30,97.85
TEL,2020-09-30,98.72
TEL,2020-07-31,89.51
TEL,2020-04-30,73.37
TEL,2019-10-31,88.5
TEL,2017-10-31,86.16
TEL,2015-10-30,58.43
FTI,2020-10-30,5.59
FTI,2020-09-30,6.37
FTI,2020-07-31,8.11
FTI,2020-04-30,9.0
FTI,2019-10-31,19.39
FTI,2017-10-31,25.87
FTI,2015-10-30,29.77
TDY,2020-10-30,312.24
TDY,2020-09-30,313.31
TDY,2020-07-31,309.77
TDY,2020-04-30,328.93
TDY,2019-10-31,332.9
TDY,2017-10-31,171.66
TDY,2015-10-30,90.12
TFX,2020-10-30,321.41
TFX,2020-09-30,343.82
TFX,2020-07-31,376.49
TFX,2020-04-30,338.11
TFX,2019-10-31,349.51
TFX,2017-10-31,236.04
TFX,2015-10-30,130.31
TER,2020-10-30,88.73
TER,2020-09-30,80.25
TER,2020-07-31,89.75
TER,2020-04-30,62.99
TER,2019-10-31,61.48
TER,2017-10-31,42.36
TER,2015-10-30,18.89
TXN,2020-10-30,146.04
TXN,2020-09-30,143.19
TXN,2020-07-31,127.91
TXN,2020-04-30,114.71
TXN,2019-10-31,115.77
TXN,2017-10-31,89.94
TXN,2015-10-30,50.12
TXT,2020-10-30,36.16
TXT,2020-09-30,36.45
TXT,2020-07-31,35.27
TXT,2020-04-30,26.59
TXT,2019-10-31,46.45
TXT,2017-10-31,52.98
TXT,2015-10-30,42.21
TMO,2020-10-30,477.85
TMO,2020-09-30,445.94
TMO,2020-07-31,417.88
TMO,2020-04-30,337.63
TMO,2019-10-31,304.23
TMO,2017-10-31,194.14
TMO,2015-10-30,129.97
TIF,2020-10-30,132.15
TIF,2020-09-30,117.01
TIF,2020-07-31,125.98
TIF,2020-04-30,126.51
TIF,2019-10-31,123.33
TIF,2017-10-31,88.78
TIF,2015-10-30,74.65
TJX,2020-10-30,51.31
TJX,2020-09-30,56.21
TJX,2020-07-31,52.51
TJX,2020-04-30,49.54
TJX,2019-10-31,57.78
TJX,2017-10-31,33.84
TJX,2015-10-30,33.69
TSCO,2020-10-30,134.54
TSCO,2020-09-30,144.77
TSCO,2020-07-31,143.79
TSCO,2020-04-30,101.85
TSCO,2019-10-31,94.73
TSCO,2017-10-31,58.32
TSCO,2015-10-30,87.06
TT,2020-10-30,134.08
TT,2020-09-30,122.46
TT,2020-07-31,112.5
TT,2020-04-30,87.42
TT,2019-10-31,97.55
TT,2017-10-31,65.48
TT,2015-10-30,42.05
TDG,2020-10-30,482.18
TDG,2020-09-30,479.87
TDG,2020-07-31,435.9
TDG,2020-04-30,366.71
TDG,2019-10-31,502.65
TDG,2017-10-31,250.29
TDG,2015-10-30,166.96
TRV,2020-10-30,121.92
TRV,2020-09-30,109.27
TRV,2020-07-31,114.7
TRV,2020-04-30,100.79
TRV,2019-10-31,128.87
TRV,2017-10-31,124.46
TRV,2015-10-30,101.35
TFC,2020-10-30,42.54
TFC,2020-09-30,38.43
TFC,2020-07-31,37.42
TFC,2020-04-30,36.74
TFC,2019-10-31,51.38
TFC,2017-10-31,44.78
TFC,2015-10-30,31.84
TWTR,2020-10-30,41.77
TWTR,2020-09-30,44.94
TWTR,2020-07-31,36.76
TWTR,2020-04-30,28.97
TWTR,2019-10-31,30.27
TWTR,2017-10-31,20.83
TWTR,2015-10-30,28.74
TYL,2020-10-30,388.22
TYL,2020-09-30,352.05
TYL,2020-07-31,360.82
TYL,2020-04-30,323.9
TYL,2019-10-31,271.21
TYL,2017-10-31,179.06
TYL,2015-10-30,172.06
TSN,2020-10-30,57.8
TSN,2020-09-30,60.07
TSN,2020-07-31,61.66
TSN,2020-04-30,61.98
TSN,2019-10-31,81.29
TSN,2017-10-31,68.7
TSN,2015-10-30,40.78
UDR,2020-10-30,31.55
UDR,2020-09-30,32.6
UDR,2020-07-31,36.19
UDR,2020-04-30,37.09
UDR,2019-10-31,48.87
UDR,2017-10-31,35.38
UDR,2015-10-30,29.46
ULTA,2020-10-30,208.84
ULTA,2020-09-30,226.22
ULTA,2020-07-31,194.92
ULTA,2020-04-30,220.1
ULTA,2019-10-31,235.48
ULTA,2017-10-31,203.81
ULTA,2015-10-30,175.7
USB,2020-10-30,39.34
USB,2020-09-30,36.21
USB,2020-07-31,36.77
USB,2020-04-30,36.02
USB,2019-10-31,55.21
USB,2017-10-31,49.82
USB,2015-10-30,36.86
UAA,2020-10-30,13.98
UAA,2020-09-30,11.34
UAA,2020-07-31,10.63
UAA,2020-04-30,10.52
UAA,2019-10-31,20.86
UAA,2017-10-31,12.65
UAA,2015-10-30,48.02
UA,2020-10-30,12.35
UA,2020-09-30,9.94
UA,2020-07-31,9.58
UA,2020-04-30,9.36
UA,2019-10-31,18.68
UA,2017-10-31,11.65
UA,2015-10-30,96.03
UNP,2020-10-30,178.96
UNP,2020-09-30,198.84
UNP,2020-07-31,174.21
UNP,2020-04-30,159.69
UNP,2019-10-31,163.49
UNP,2017-10-31,109.58
UNP,2015-10-30,80.53
UAL,2020-10-30,34.2
UAL,2020-09-30,35.1
UAL,2020-07-31,31.69
UAL,2020-04-30,29.88
UAL,2019-10-31,91.75
UAL,2017-10-31,59.06
UAL,2015-10-30,60.91
UNH,2020-10-30,308.19
UNH,2020-09-30,314.89
UNH,2020-07-31,304.56
UNH,2020-04-30,292.92
UNH,2019-10-31,251.04
UNH,2017-10-31,202.73
UNH,2015-10-30,109.87
UPS,2020-10-30,158.68
UPS,2020-09-30,168.3
UPS,2020-07-31,143.28
UPS,2020-04-30,94.01
UPS,2019-10-31,112.38
UPS,2017-10-31,107.34
UPS,2015-10-30,88.65
URI,2020-10-30,180.07
URI,2020-09-30,176.24
URI,2020-07-31,156.92
URI,2020-04-30,129.78
URI,2019-10-31,134.91
URI,2017-10-31,142.89
URI,2015-10-30,75.61
UHS,2020-10-30,110.65
UHS,2020-09-30,108.09
UHS,2020-07-31,111.0
UHS,2020-04-30,106.75
UHS,2019-10-31,138.42
UHS,2017-10-31,102.69
UHS,2015-10-30,121.26
UNM,2020-10-30,17.84
UNM,2020-09-30,16.71
UNM,2020-07-31,17.1
UNM,2020-04-30,17.05
UNM,2019-10-31,26.12
UNM,2017-10-31,46.63
UNM,2015-10-30,29.78
VFC,2020-10-30,67.87
VFC,2020-09-30,70.95
VFC,2020-07-31,60.54
VFC,2020-04-30,57.86
VFC,2019-10-31,80.95
VFC,2017-10-31,61.58
VFC,2015-10-30,56.2
VLO,2020-10-30,39.0
VLO,2020-09-30,43.75
VLO,2020-07-31,55.8
VLO,2020-04-30,61.89
VLO,2019-10-31,92.82
VLO,2017-10-31,70.11
VLO,2015-10-30,54.12
VAR,2020-10-30,174.53
VAR,2020-09-30,173.72
VAR,2020-07-31,144.15
VAR,2020-04-30,115.52
VAR,2019-10-31,122.02
VAR,2017-10-31,105.23
VAR,2015-10-30,69.55
VTR,2020-10-30,39.86
VTR,2020-09-30,42.38
VTR,2020-07-31,38.33
VTR,2020-04-30,31.94
VTR,2019-10-31,61.63
VTR,2017-10-31,53.46
VTR,2015-10-30,41.61
VRSN,2020-10-30,192.61
VRSN,2020-09-30,206.9
VRSN,2020-07-31,213.8
VRSN,2020-04-30,211.58
VRSN,2019-10-31,191.92
VRSN,2017-10-31,108.6
VRSN,2015-10-30,81.41
VRSK,2020-10-30,179.75
VRSK,2020-09-30,187.16
VRSK,2020-07-31,190.31
VRSK,2020-04-30,153.87
VRSK,2019-10-31,145.18
VRSK,2017-10-31,84.88
VRSK,2015-10-30,71.47
VZ,2020-10-30,57.56
VZ,2020-09-30,59.45
VZ,2020-07-31,57.44
VZ,2020-04-30,56.77
VZ,2019-10-31,58.52
VZ,2017-10-31,42.43
VZ,2015-10-30,37.92
VRTX,2020-10-30,210.44
VRTX,2020-09-30,274.84
VRTX,2020-07-31,274.72
VRTX,2020-04-30,253.71
VRTX,2019-10-31,197.43
VRTX,2017-10-31,147.69
VRTX,2015-10-30,125.99
VIAC,2020-10-30,28.86
VIAC,2020-09-30,28.29
VIAC,2020-07-31,26.12
VIAC,2020-04-30,17.29
VIAC,2019-10-31,
VIAC,2017-10-31,
VIAC,2015-10-30,
V,2020-10-30,183.53
V,2020-09-30,201.97
V,2020-07-31,192.01
V,2020-04-30,179.93
V,2019-10-31,179.52
V,2017-10-31,108.94
V,2015-10-30,75.58
VNT,2020-10-30,29.03
VNT,2020-09-30,
VNT,2020-07-31,
VNT,2020-04-30,
VNT,2019-10-31,
VNT,2017-10-31,
VNT,2015-10-30,
VNO,2020-10-30,31.04
VNO,2020-09-30,34.05
VNO,2020-07-31,34.35
VNO,2020-04-30,42.83
VNO,2019-10-31,61.09
VNO,2017-10-31,64.69
VNO,2015-10-30,66.49
VMC,2020-10-30,146.29
VMC,2020-09-30,136.9
VMC,2020-07-31,118.28
VMC,2020-04-30,113.42
VMC,2019-10-31,142.75
VMC,2017-10-31,119.35
VMC,2015-10-30,93.33
WRB,2020-10-30,60.72
WRB,2020-09-30,61.76
WRB,2020-07-31,62.25
WRB,2020-04-30,54.33
WRB,2019-10-31,69.33
WRB,2017-10-31,43.39
WRB,2015-10-30,33.94
WAB,2020-10-30,59.89
WAB,2020-09-30,62.5
WAB,2020-07-31,62.7
WAB,2020-04-30,56.76
WAB,2019-10-31,69.58
WAB,2017-10-31,75.81
WAB,2015-10-30,81.17
WMT,2020-10-30,140.14
WMT,2020-09-30,141.31
WMT,2020-07-31,130.16
WMT,2020-04-30,121.73
WMT,2019-10-31,116.39
WMT,2017-10-31,82.48
WMT,2015-10-30,51.07
WBA,2020-10-30,34.38
WBA,2020-09-30,36.28
WBA,2020-07-31,40.65
WBA,2020-04-30,42.74
WBA,2019-10-31,53.22
WBA,2017-10-31,61.05
WBA,2015-10-30,75.2
DIS,2020-10-30,122.46
DIS,2020-09-30,125.32
DIS,2020-07-31,118.11
DIS,2020-04-30,109.23
DIS,2019-10-31,130.44
DIS,2017-10-31,95.3
DIS,2015-10-30,107.69
WM,2020-10-30,108.99
WM,2020-09-30,114.3
WM,2020-07-31,110.17
WM,2020-04-30,100.04
WM,2019-10-31,111.22
WM,2017-10-31,78.23
WM,2015-10-30,48.66
WAT,2020-10-30,225.05
WAT,2020-09-30,197.64
WAT,2020-07-31,215.28
WAT,2020-04-30,188.87
WAT,2019-10-31,213.74
WAT,2017-10-31,198.01
WAT,2015-10-30,129.08
WEC,2020-10-30,101.56
WEC,2020-09-30,97.87
WEC,2020-07-31,95.56
WEC,2020-04-30,90.15
WEC,2019-10-31,92.76
WEC,2017-10-31,62.14
WEC,2015-10-30,43.6
WFC,2020-10-30,21.66
WFC,2020-09-30,23.75
WFC,2020-07-31,24.4
WFC,2020-04-30,28.63
WFC,2019-10-31,49.88
WFC,2017-10-31,50.79
WFC,2015-10-30,46.16
WELL,2020-10-30,54.31
WELL,2020-09-30,55.64
WELL,2020-07-31,53.51
WELL,2020-04-30,50.42
WELL,2019-10-31,87.45
WELL,2017-10-31,58.23
WELL,2015-10-30,51.04
WST,2020-10-30,274.79
WST,2020-09-30,277.65
WST,2020-07-31,271.56
WST,2020-04-30,191.04
WST,2019-10-31,144.9
WST,2017-10-31,101.05
WST,2015-10-30,59.02
WDC,2020-10-30,38.11
WDC,2020-09-30,36.92
WDC,2020-07-31,43.53
WDC,2020-04-30,46.54
WDC,2019-10-31,51.09
WDC,2017-10-31,82.19
WDC,2015-10-30,57.29
WU,2020-10-30,19.63
WU,2020-09-30,21.64
WU,2020-07-31,24.28
WU,2020-04-30,18.88
WU,2019-10-31,24.37
WU,2017-10-31,17.89
WU,2015-10-30,16.2
WRK,2020-10-30,37.93
WRK,2020-09-30,35.09
WRK,2020-07-31,26.95
WRK,2020-04-30,32.03
WRK,2019-10-31,36.34
WRK,2017-10-31,55.3
WRK,2015-10-30,40.82
WY,2020-10-30,27.56
WY,2020-09-30,28.81
WY,2020-07-31,28.09
WY,2020-04-30,22.09
WY,2019-10-31,28.82
WY,2017-10-31,32.37
WY,2015-10-30,24.67
WHR,2020-10-30,186.81
WHR,2020-09-30,185.73
WHR,2020-07-31,163.65
WHR,2020-04-30,110.81
WHR,2019-10-31,148.34
WHR,2017-10-31,149.65
WHR,2015-10-30,139.46
WMB,2020-10-30,19.38
WMB,2020-09-30,19.85
WMB,2020-07-31,18.96
WMB,2020-04-30,18.81
WMB,2019-10-31,20.78
WMB,2017-10-31,23.9
WMB,2015-10-30,28.94
WLTW,2020-10-30,184.3
WLTW,2020-09-30,210.91
WLTW,2020-07-31,211.41
WLTW,2020-04-30,178.85
WLTW,2019-10-31,186.12
WLTW,2017-10-31,155.64
WLTW,2015-10-30,110.35
WYNN,2020-10-30,73.15
WYNN,2020-09-30,72.53
WYNN,2020-07-31,73.15
WYNN,2020-04-30,86.39
WYNN,2019-10-31,120.52
WYNN,2017-10-31,139.83
WYNN,2015-10-30,63.56
XEL,2020-10-30,70.73
XEL,2020-09-30,69.7
XEL,2020-07-31,69.3
XEL,2020-04-30,63.38
XEL,2019-10-31,62.51
XEL,2017-10-31,45.84
XEL,2015-10-30,30.9
XRX,2020-10-30,17.55
XRX,2020-09-30,18.96
XRX,2020-07-31,16.59
XRX,2020-04-30,17.92
XRX,2019-10-31,32.6
XRX,2017-10-31,27.08
XRX,2015-10-30,20.75
XLNX,2020-10-30,119.88
XLNX,2020-09-30,105.28
XLNX,2020-07-31,108.03
XLNX,2020-04-30,87.57
XLNX,2019-10-31,90.17
XLNX,2017-10-31,70.75
XLNX,2015-10-30,43.48
XYL,2020-10-30,87.76
XYL,2020-09-30,84.72
XYL,2020-07-31,73.27
XYL,2020-04-30,71.89
XYL,2019-10-31,76.45
XYL,2017-10-31,64.55
XYL,2015-10-30,34.34
YUM,2020-10-30,94.26
YUM,2020-09-30,92.21
YUM,2020-07-31,91.52
YUM,2020-04-30,86.42
YUM,2019-10-31,100.81
YUM,2017-10-31,71.37
YUM,2015-10-30,47.11
ZBRA,2020-10-30,286.48
ZBRA,2020-09-30,254.98
ZBRA,2020-07-31,283.56
ZBRA,2020-04-30,231.96
ZBRA,2019-10-31,240.25
ZBRA,2017-10-31,117.15
ZBRA,2015-10-30,77.67
ZBH,2020-10-30,133.42
ZBH,2020-09-30,137.5
ZBH,2020-07-31,135.97
ZBH,2020-04-30,120.43
ZBH,2019-10-31,138.51
ZBH,2017-10-31,119.89
ZBH,2015-10-30,101.38
ZION,2020-10-30,32.59
ZION,2020-09-30,29.51
ZION,2020-07-31,32.48
ZION,2020-04-30,31.26
ZION,2019-10-31,47.26
ZION,2017-10-31,43.35
ZION,2015-10-30,26.35
ZTS,2020-10-30,160.14
ZTS,2020-09-30,166.81
ZTS,2020-07-31,153.0
ZTS,2020-04-30,130.26
ZTS,2019-10-31,128.46
ZTS,2017-10-31,63.21
ZTS,2015-10-30,41.93
